hello_user,user_age,location,interests,age_group_16-17,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_nan
f2f63,529,Meganborough,"lifestyle, finance, photography",False,True,False,False,False,False
d4aab,361,Martinmouth,"technology, gaming",False,True,False,False,False,False
1ce27,529,Lake Rodney,"food, health",False,True,False,False,False,False
f707b,729,Williamville,"fitness, gaming, technology",False,False,True,False,False,False
d8a38,784,Kellyfort,"travel, technology",False,False,True,False,False,False
20c24,1024,Perryburgh,art,False,False,True,False,False,False
828b2,1936,Reillystad,"art, travel",False,False,False,True,False,False
94160,576,New Melissafurt,"news, photography, gaming",False,True,False,False,False,False
a6f13,2500,South Amy,"photography, health, technology",False,False,False,False,True,False
f6ffd,729,Pattersonhaven,"food, sports, fashion",False,False,True,False,False,False
8cac6,1024,Port Jamesmouth,"health, fashion, technology",False,False,True,False,False,False
a405b,324,Lukemouth,"lifestyle, fashion",False,True,False,False,False,False
f73da,441,Michelleside,"fitness, gaming",False,True,False,False,False,False
a4a98,900,Lake Jessica,photography,False,False,True,False,False,False
e8987,484,Brandonview,"sports, photography",False,True,False,False,False,False
30ca9,400,West Heather,"sports, photography",False,True,False,False,False,False
68684,484,Jayview,"fitness, photography, news",False,True,False,False,False,False
85b16,324,Katherineborough,"sports, art, health",False,True,False,False,False,False
f3576,625,South Chad,"technology, food, health",False,False,True,False,False,False
871a6,625,Alejandroville,"health, photography, art",False,False,True,False,False,False
7c4cd,841,Hallville,health,False,False,True,False,False,False
1f1f7,625,Brownton,"finance, lifestyle, news",False,False,True,False,False,False
cddb6,576,South Brandiborough,"lifestyle, travel",False,True,False,False,False,False
92af9,400,Port Stephentown,sports,False,True,False,False,False,False
ea376,289,Lake Dan,"travel, art",True,False,False,False,False,False
581ee,625,Josephport,gaming,False,False,True,False,False,False
426da,1225,Calderonton,"fashion, gaming, lifestyle",False,False,False,True,False,False
b9c69,324,New Dustinchester,"sports, technology",False,True,False,False,False,False
34884,841,East Angela,travel,False,False,True,False,False,False
4d9b1,1225,Ericshire,"finance, sports, photography",False,False,False,True,False,False
5623c,256,West Erik,"lifestyle, finance, technology",True,False,False,False,False,False
5c1cc,841,New Norma,"news, fashion, finance",False,False,True,False,False,False
4d376,784,Gomezfurt,"photography, technology, travel",False,False,True,False,False,False
39ca9,1156,East Mikeberg,"fashion, photography",False,False,True,False,False,False
23c32,961,New Willie,"food, photography, art",False,False,True,False,False,False
c7aef,729,Port Chris,"finance, food",False,False,True,False,False,False
4a69d,484,Jamesberg,health,False,True,False,False,False,False
978d0,1156,Port Andrew,news,False,False,True,False,False,False
26c32,1024,Gonzalesville,"lifestyle, gaming",False,False,True,False,False,False
d589d,361,Jamesfurt,fashion,False,True,False,False,False,False
3343e,729,Lake Dominiqueport,"gaming, news",False,False,True,False,False,False
feb80,324,South Dianeport,"lifestyle, fitness",False,True,False,False,False,False
77e49,1089,Lake Tylermouth,news,False,False,True,False,False,False
cc6fd,484,West Amy,fitness,False,True,False,False,False,False
5989a,900,Port Laura,fashion,False,False,True,False,False,False
2da81,400,Jayfurt,"news, travel",False,True,False,False,False,False
d7f90,400,Garciamouth,"art, sports",False,True,False,False,False,False
80419,361,Camposburgh,"lifestyle, fitness",False,True,False,False,False,False
600ae,256,Port Mary,"finance, news",True,False,False,False,False,False
c04f2,484,Johnsonchester,"health, sports, fitness",False,True,False,False,False,False
053e1,441,Stoneshire,"finance, sports, news",False,True,False,False,False,False
156d9,361,Bonnieborough,"art, gaming",False,True,False,False,False,False
d4e54,256,Richardburgh,finance,True,False,False,False,False,False
513fb,625,Colechester,"food, fashion",False,False,True,False,False,False
96f6d,441,Michaelhaven,"health, food",False,True,False,False,False,False
e07fb,1936,East Lisashire,"news, sports, photography",False,False,False,True,False,False
40c2a,841,New Danieltown,"health, gaming, food",False,False,True,False,False,False
1daf9,1296,Jaredberg,"travel, photography",False,False,False,True,False,False
b461d,625,Obrienbury,"food, fashion",False,False,True,False,False,False
68d36,1521,Shawnshire,"fashion, sports, photography",False,False,False,True,False,False
ba081,2025,Brianville,"gaming, food, sports",False,False,False,False,True,False
efaab,1521,South Mark,"fashion, travel",False,False,False,True,False,False
31a94,729,Michaelchester,"art, photography, finance",False,False,True,False,False,False
bdc70,400,Charlesburgh,"health, photography, art",False,True,False,False,False,False
3769d,1089,Elizabethhaven,"health, technology, photography",False,False,True,False,False,False
88dcd,1024,New Cody,"health, photography",False,False,True,False,False,False
7c6d0,961,Normanmouth,food,False,False,True,False,False,False
7accf,784,Andersonburgh,"lifestyle, health, fashion",False,False,True,False,False,False
45fde,256,Port Josephchester,"gaming, sports",True,False,False,False,False,False
23891,576,Anthonyport,travel,False,True,False,False,False,False
61a03,1024,Mitchellmouth,"art, food, fitness",False,False,True,False,False,False
c2ec3,729,West Garrett,technology,False,False,True,False,False,False
c96f4,625,Markberg,"lifestyle, news, photography",False,False,True,False,False,False
62aa1,729,Richardton,"finance, news, food",False,False,True,False,False,False
515b5,256,Meghantown,"food, photography, gaming",True,False,False,False,False,False
040cc,676,Bushtown,health,False,False,True,False,False,False
6f2a7,841,East Matthew,sports,False,False,True,False,False,False
686ae,961,Lewisville,food,False,False,True,False,False,False
69f63,1089,Garciahaven,"photography, technology, lifestyle",False,False,True,False,False,False
07300,729,East Virginia,"sports, news",False,False,True,False,False,False
1652b,1444,Rachelberg,art,False,False,False,True,False,False
2e9b2,784,Lake David,"food, sports, art",False,False,True,False,False,False
b01ae,529,Rebeccaland,"fitness, finance",False,True,False,False,False,False
c29c1,324,Port Sara,"health, finance",False,True,False,False,False,False
93255,1849,North Johnbury,"travel, photography",False,False,False,True,False,False
2963e,625,North Chelsea,photography,False,False,True,False,False,False
344fb,2116,East Alex,finance,False,False,False,False,True,False
b2088,729,Timothyton,"health, gaming, news",False,False,True,False,False,False
3a483,1296,West Austinchester,"food, photography",False,False,False,True,False,False
9c3a1,676,Payneshire,"health, lifestyle",False,False,True,False,False,False
dc2da,484,Jonesberg,fashion,False,True,False,False,False,False
2ab3d,625,East Sharonstad,"gaming, fashion",False,False,True,False,False,False
b6746,324,Port Cindyton,"technology, finance",False,True,False,False,False,False
bfbf3,676,Allenside,"gaming, lifestyle, technology",False,False,True,False,False,False
7b712,576,Kristinton,"sports, news, fitness",False,True,False,False,False,False
1c13d,729,Nicoleside,"health, gaming",False,False,True,False,False,False
f5bd4,729,Castillobury,"photography, fashion",False,False,True,False,False,False
be496,900,Darrentown,"finance, technology, fashion",False,False,True,False,False,False
4df64,256,Wongville,"finance, fitness, travel",True,False,False,False,False,False
6c682,256,Joseville,"food, fitness, fashion",True,False,False,False,False,False
ad689,441,Williamstown,"photography, fashion, food",False,True,False,False,False,False
01111,1521,East Melaniehaven,"fashion, sports, health",False,False,False,True,False,False
605e3,441,Martinezborough,"finance, art",False,True,False,False,False,False
fee7f,361,South Kristen,art,False,True,False,False,False,False
1a306,1296,Alanland,"fashion, news, technology",False,False,False,True,False,False
fafe2,289,West Mathewville,"gaming, lifestyle, art",True,False,False,False,False,False
1f58f,1156,Lake Stephanie,"food, fashion",False,False,True,False,False,False
bc470,361,New Fredbury,fashion,False,True,False,False,False,False
c6a78,784,Melissachester,"finance, photography",False,False,True,False,False,False
d35ee,625,New Sherylbury,"finance, food",False,False,True,False,False,False
5f72c,1089,Port Joanshire,"food, lifestyle",False,False,True,False,False,False
da444,729,South Thomas,lifestyle,False,False,True,False,False,False
77169,1089,North Codyburgh,"fashion, lifestyle",False,False,True,False,False,False
1d8ad,256,Maddenchester,gaming,True,False,False,False,False,False
e6b01,1521,Lake Kyle,"photography, finance, fitness",False,False,False,True,False,False
f2dd5,784,East Justin,"finance, art",False,False,True,False,False,False
e5aa0,961,Port Brian,"food, fitness",False,False,True,False,False,False
ff16b,1225,Costafort,"health, sports",False,False,False,True,False,False
a85e4,529,East Matthew,fashion,False,True,False,False,False,False
eea61,729,Cooperview,"health, news, fashion",False,False,True,False,False,False
a876e,576,West Jonathan,"gaming, art",False,True,False,False,False,False
ec3aa,576,Micheleberg,"technology, lifestyle",False,True,False,False,False,False
af8d2,400,Jillianstad,"travel, photography",False,True,False,False,False,False
a4d9a,1225,Matthewstad,"photography, health",False,False,False,True,False,False
7f4dc,361,Paigeside,"finance, photography",False,True,False,False,False,False
e78d6,676,Port Laura,technology,False,False,True,False,False,False
c76b5,841,Vasquezland,"technology, health, sports",False,False,True,False,False,False
a9477,361,North Robin,food,False,True,False,False,False,False
28376,900,Port Cynthia,"technology, finance",False,False,True,False,False,False
26b02,576,Kennedyview,"food, lifestyle, finance",False,True,False,False,False,False
531a8,961,Crystalview,"food, fashion",False,False,True,False,False,False
23637,1089,Tylertown,art,False,False,True,False,False,False
90f1e,529,Nashhaven,food,False,True,False,False,False,False
6ffd2,784,Angelaland,"lifestyle, health",False,False,True,False,False,False
1e758,1521,Lindahaven,travel,False,False,False,True,False,False
d5222,361,West Cindy,"sports, health, finance",False,True,False,False,False,False
8a1b9,576,North Tracy,"fashion, finance",False,True,False,False,False,False
a56a7,900,East John,"fitness, travel",False,False,True,False,False,False
fb1bc,400,New Alexandria,"finance, art",False,True,False,False,False,False
ca46d,289,Allenton,sports,True,False,False,False,False,False
f4e9e,289,North Wendyfort,health,True,False,False,False,False,False
9b325,1089,Thompsonbury,"fitness, news, travel",False,False,True,False,False,False
310a0,484,Scottport,"gaming, travel, fashion",False,True,False,False,False,False
c4b45,1089,Novakborough,"fashion, finance",False,False,True,False,False,False
65bf9,256,Port Clintonmouth,"news, finance, photography",True,False,False,False,False,False
a44a2,256,West Thomas,technology,True,False,False,False,False,False
81fe7,484,Anthonybury,"technology, health",False,True,False,False,False,False
14b32,529,South Sergio,lifestyle,False,True,False,False,False,False
2a492,961,New Mark,finance,False,False,True,False,False,False
450c0,400,East Shirley,sports,False,True,False,False,False,False
5c072,729,New Zachary,news,False,False,True,False,False,False
39b61,400,Sextonton,health,False,True,False,False,False,False
401d8,324,Russellview,"art, travel, lifestyle",False,True,False,False,False,False
672b4,361,East Stacymouth,"art, technology, health",False,True,False,False,False,False
9d639,1024,Davisview,"sports, technology, fitness",False,False,True,False,False,False
a3403,2116,Jameschester,sports,False,False,False,False,True,False
45fe1,1089,Mayochester,"finance, fitness",False,False,True,False,False,False
9eeda,729,Richardchester,sports,False,False,True,False,False,False
ed113,576,West Stefanie,"health, news, lifestyle",False,True,False,False,False,False
b7730,324,Cunninghamland,"health, gaming",False,True,False,False,False,False
767a7,576,East Gail,"travel, technology, art",False,True,False,False,False,False
313af,961,Valdezfurt,"news, travel",False,False,True,False,False,False
0954c,400,Harmonside,fitness,False,True,False,False,False,False
4f471,625,South Matthewview,fashion,False,False,True,False,False,False
70ab4,1296,Sydneystad,news,False,False,False,True,False,False
ba5af,961,West Victoria,"lifestyle, art",False,False,True,False,False,False
eb673,576,Dylanmouth,"photography, technology",False,True,False,False,False,False
29d61,900,East Shelby,"art, gaming",False,False,True,False,False,False
